timestamp_utc,temperature_c,relative_humidity_pct,global_radiation_j_cm2,diffuse_radiation_j_cm2,sunshine_duration_min,solar_zenith_angle_deg,cloud_cover_oktas,wind_speed_m_s,installed_pv_capacity_mw,pv_generation_mwh
2022-05-06 05:00:00+00:00,8.81875,86.3125,26.1875,16.3125,25.6875,81.14875,5.1875,1.64375,57744.0,7682.0
2022-05-06 06:00:00+00:00,10.26875,82.625,62.625,30.6875,31.375,71.939375,4.75,1.61875,57744.0,13269.0
2022-05-06 07:00:00+00:00,11.71875,76.25,98.3125,41.4375,32.125,62.6025,4.6875,1.90625,57744.0,17660.5
2022-05-06 08:00:00+00:00,12.9875,71.5,142.375,56.5625,35.625,53.5575,4.875,2.275,57744.0,21408.25
2022-05-06 09:00:00+00:00,14.0625,66.25,183.625,68.875,36.6875,45.366875,4.9375,2.6125,57744.0,24224.25
2022-05-06 10:00:00+00:00,15.15625,61.875,196.9375,79.1875,32.1875,38.883125,5.125,2.875,57744.0,25300.75
2022-05-06 11:00:00+00:00,15.78125,58.9375,223.6875,100.0625,33.8125,35.2625,6.1875,3.15,57744.0,24176.25
2022-05-06 12:00:00+00:00,16.3125,55.875,199.6875,114.3125,26.625,35.49375,6.5,2.95,57744.0,21254.5
2022-05-06 13:00:00+00:00,16.71875,55.625,179.3125,107.875,23.375,39.509375,6.5,2.78125,57744.0,17194.5
2022-05-06 14:00:00+00:00,17.30625,53.0625,169.875,94.0,27.3125,46.25375,6.1875,2.75625,57744.0,11996.25
2022-05-06 15:00:00+00:00,17.493750000000002,52.9375,133.25,80.4375,24.25,54.583125,6.4375,2.725,57744.0,8170.5
2022-05-06 16:00:00+00:00,17.4625,52.875,105.5625,57.5,31.0625,63.6825,5.375,2.68125,57744.0,5216.0
2022-05-06 17:00:00+00:00,16.91875,53.9375,57.25,37.3125,23.25,73.0075,5.5625,2.66875,57744.0,2763.25
2022-05-06 18:00:00+00:00,15.85625,59.25,22.6875,16.5625,20.75,82.1525,5.75,2.3625,57744.0,896.75
2022-05-06 19:00:00+00:00,14.3875,66.5625,2.75,2.25,4.4375,90.7525,5.4375,2.10625,57744.0,47.25
2022-05-06 20:00:00+00:00,13.20625,70.9375,0.0,0.0,0.0,98.4325,5.625,2.3125,57744.0,4.0
2022-05-06 21:00:00+00:00,12.33125,74.8125,0.0,0.0,0.0,104.765625,5.4375,2.23125,57744.0,5.5
2022-05-06 22:00:00+00:00,12.0125,76.5625,0.0,0.0,0.0,109.293125,4.875,1.8375000000000001,57744.0,6.0
2022-05-06 23:00:00+00:00,11.15,81.3125,0.0,0.0,0.0,111.599375,4.375,1.75625,57744.0,6.0
2022-05-07 00:00:00+00:00,10.45625,84.375,0.0,0.0,0.0,111.4325,5.0625,1.85625,57744.0,4.0
2022-05-07 01:00:00+00:00,10.3875,84.25,0.0,0.0,0.0,108.8125,5.125,2.05625,57744.0,4.0
2022-05-07 02:00:00+00:00,9.63125,87.1875,0.0,0.0,0.0,104.01625,5.8125,1.73125,57744.0,6.75
2022-05-07 03:00:00+00:00,9.50625,87.3125,0.25,0.1875,0.125,97.470625,5.9375,1.825,57744.0,296.25
2022-05-07 04:00:00+00:00,9.19375,88.5,4.5625,3.2,4.5,89.6375,5.9375,1.76875,57744.0,2315.25
2022-05-07 05:00:00+00:00,10.0375,85.3125,25.8125,16.533333333333335,17.1875,80.93,6.1875,1.7875,57744.0,7674.75
2022-05-07 06:00:00+00:00,11.69375,80.125,58.1875,32.8,23.3125,71.726875,6.125,1.65,57744.0,15481.75
2022-05-07 07:00:00+00:00,13.25,74.875,100.3125,45.733333333333334,29.5625,62.393125,5.5,1.78125,57744.0,22914.75
2022-05-07 08:00:00+00:00,14.76875,68.25,145.6875,67.4,36.125,53.33625,6.0625,2.28125,57744.0,28148.75
2022-05-07 09:00:00+00:00,15.90625,62.25,181.25,86.4,34.0625,45.129374999999996,6.125,2.53125,57744.0,30030.25
2022-05-07 10:00:00+00:00,16.79375,59.375,186.3125,102.8,28.5625,38.625625,6.5,2.6875,57744.0,30460.5
2022-05-07 11:00:00+00:00,17.24375,57.875,184.25,102.46666666666667,24.875,34.9875,6.375,2.80625,57744.0,30417.75
2022-05-07 12:00:00+00:00,17.91875,54.8125,195.375,108.66666666666667,28.9375,35.219375,6.6875,3.1374999999999997,57744.0,30054.5
2022-05-07 13:00:00+00:00,17.9125,55.6875,189.5,100.06666666666666,26.375,39.25375,7.3125,3.39375,57744.0,27762.75
2022-05-07 14:00:00+00:00,17.90625,56.9375,171.8125,89.53333333333333,31.3125,46.021875,5.875,3.75,57744.0,23781.0
2022-05-07 15:00:00+00:00,17.675,57.0625,132.75,73.4,28.375,54.365625,5.25,3.98125,57744.0,18178.0
2022-05-07 16:00:00+00:00,17.08125,59.5,99.1875,56.46666666666667,29.625,63.471875,5.0,3.85625,57744.0,11520.75
2022-05-07 17:00:00+00:00,16.7375,60.3125,63.6875,35.2,30.625,72.79625,5.8125,3.4125,57744.0,5259.0
2022-05-07 18:00:00+00:00,15.4,66.125,23.9375,14.066666666666666,25.8125,81.93625,5.25,3.175,57744.0,1579.25
2022-05-07 19:00:00+00:00,13.90625,71.1875,3.625,2.8,8.625,90.52875,5.6875,2.875,57744.0,128.0
2022-05-07 20:00:00+00:00,12.78125,76.8125,0.0,0.0,0.0,98.19375,6.0,2.65,57744.0,3.25
2022-05-07 21:00:00+00:00,11.84375,79.9375,0.0,0.0,0.0,104.5125,6.125,2.60625,57744.0,4.0
2022-05-07 22:00:00+00:00,11.25,81.0625,0.0,0.0,0.0,109.0275,5.875,2.4875,57744.0,3.0
2022-05-07 23:00:00+00:00,10.8375,82.4375,0.0,0.0,0.0,111.324375,5.4375,2.5124999999999997,57744.0,3.0
2022-05-08 00:00:00+00:00,10.48125,83.8125,0.0,0.0,0.0,111.15875,4.3125,2.5375,57744.0,2.75
2022-05-08 01:00:00+00:00,9.8625,85.5625,0.0,0.0,0.0,108.545625,4.875,2.70625,57744.0,2.75
2022-05-08 02:00:00+00:00,9.275,87.3125,0.0,0.0,0.0,103.7625,5.0625,2.5625,57744.0,3.0
2022-05-08 03:00:00+00:00,9.00625,87.5,0.125,0.0625,0.0,97.235625,4.9375,2.6375,57744.0,22.75
2022-05-08 04:00:00+00:00,8.4625,88.9375,4.625,3.7333333333333334,3.3125,89.415625,5.0,2.3625,57744.0,751.25
2022-05-08 05:00:00+00:00,8.84375,88.375,29.1875,18.133333333333333,27.5,80.719375,5.25,2.4125,57744.0,3440.75
2022-05-08 06:00:00+00:00,10.1375,83.3125,75.0625,38.8,31.875,71.52125,5.25,2.625,57744.0,7588.5
2022-05-08 07:00:00+00:00,11.40625,78.25,117.4375,54.86666666666667,35.3125,62.18375,4.9375,3.06875,57744.0,12891.25
2022-05-08 08:00:00+00:00,12.5625,73.3125,154.8125,70.53333333333333,34.3125,53.119375,4.625,3.3,57744.0,17477.5
2022-05-08 09:00:00+00:00,13.875,67.8125,195.375,83.53333333333333,36.9375,44.896875,4.8125,3.26875,57744.0,21402.0
2022-05-08 10:00:00+00:00,14.825,62.5,226.875,98.4,39.8125,38.3725,5.3125,3.425,57744.0,23601.25
2022-05-08 11:00:00+00:00,15.75,59.125,234.875,95.8,38.75,34.718125,4.375,3.5125,57744.0,24920.25
2022-05-08 12:00:00+00:00,16.1875,56.25,246.0625,92.26666666666667,40.8125,34.950625,4.4375,3.54375,57744.0,24343.5
2022-05-08 13:00:00+00:00,16.69375,54.625,231.1875,83.26666666666667,40.375,39.00625,3.625,3.90625,57744.0,22042.25
2022-05-08 14:00:00+00:00,17.01875,52.3125,195.875,69.46666666666667,38.1875,45.79375,3.375,3.71875,57744.0,17847.5
2022-05-08 15:00:00+00:00,17.08125,53.5625,163.4375,60.13333333333333,38.625,54.153125,4.6875,3.68125,57744.0,12617.25
2022-05-08 16:00:00+00:00,16.7875,53.0625,126.5625,49.666666666666664,42.4375,63.265625,3.6875,3.54375,57744.0,7192.5
2022-05-08 17:00:00+00:00,16.35625,54.125,79.375,36.13333333333333,40.125,72.59125,4.5,3.58125,57744.0,2994.25
2022-05-08 18:00:00+00:00,15.19375,58.6875,32.4375,17.0,41.0625,81.72375,4.3125,3.26875,57744.0,531.0
2022-05-08 19:00:00+00:00,13.71875,65.0625,4.25,3.2666666666666666,13.125,90.305,4.5,2.65625,57744.0,7.75
2022-05-08 20:00:00+00:00,12.23125,72.25,0.0,0.0,0.0,97.959375,3.375,2.2875,57744.0,4.0
2022-05-08 21:00:00+00:00,11.3125,75.9375,0.0,0.0,0.0,104.263125,4.25,2.38125,57744.0,3.0
2022-05-08 22:00:00+00:00,10.3125,79.9375,0.0,0.0,0.0,108.765,3.9375,2.175,57744.0,3.0
2022-05-08 23:00:00+00:00,9.7,81.0,0.0,0.0,0.0,111.055625,3.875,1.925,57744.0,3.0
2022-05-09 00:00:00+00:00,9.08125,83.5,0.0,0.0,0.0,110.889375,3.6875,1.9125,57744.0,2.0
2022-05-09 01:00:00+00:00,8.71875,83.9375,0.0,0.0,0.0,108.284375,3.25,1.85,57744.0,2.0
2022-05-09 02:00:00+00:00,8.18125,85.6875,0.0,0.0,0.0,103.516875,2.3125,2.04375,57744.0,2.0
2022-05-09 03:00:00+00:00,7.475,87.875,0.3125,0.25,0.0,97.003125,2.1875,1.8,57744.0,2.75
2022-05-09 04:00:00+00:00,7.36875,88.5,6.75,4.733333333333333,8.3125,89.19562499999999,2.0625,1.80625,57744.0,93.75
2022-05-09 05:00:00+00:00,8.65,82.3125,40.0625,18.733333333333334,50.75,80.509375,2.6875,1.8,57744.0,2550.0
2022-05-09 06:00:00+00:00,11.01875,74.5,98.0,32.46666666666667,56.3125,71.31625,2.125,2.09375,57744.0,8901.25
2022-05-09 07:00:00+00:00,12.925,66.1875,157.3125,39.333333333333336,58.0625,61.976875,1.75,2.5125,57744.0,17193.5
2022-05-09 08:00:00+00:00,14.84375,62.5,211.75,45.86666666666667,58.25,52.906875,1.75,2.7125,57744.0,24793.0
2022-05-09 09:00:00+00:00,16.26875,57.3125,263.0,48.13333333333333,59.875,44.2625,1.625,2.5875,57744.0,29723.75
2022-05-09 10:00:00+00:00,17.33125,54.0,277.1875,55.6,55.375,37.88875,2.0,2.85625,57744.0,31933.0
2022-05-09 11:00:00+00:00,18.35625,50.1875,295.875,60.46666666666667,55.375,34.454375,1.0625,3.0749999999999997,57744.0,31226.75
2022-05-09 12:00:00+00:00,19.1,48.75,283.75,60.8,53.25,34.920625,1.6875,3.2875,57744.0,29173.25
2022-05-09 13:00:00+00:00,19.3125,47.6875,267.4375,58.8,54.1875,39.164375,1.0625,3.25,57744.0,24956.75
2022-05-09 14:00:00+00:00,19.775,46.25,236.875,54.2,54.1875,46.07625,2.25,3.1750000000000003,57744.0,19055.5
2022-05-09 15:00:00+00:00,19.975,45.3125,188.5625,46.86666666666667,54.5,54.500625,2.1875,2.8875,57744.0,11694.25
2022-05-09 16:00:00+00:00,19.9125,45.9375,129.25,37.333333333333336,51.125,63.636874999999996,1.6875,2.76875,57744.0,4589.5
2022-05-09 17:00:00+00:00,19.29375,47.5625,80.125,31.133333333333333,50.9375,72.949375,2.5,2.68125,57744.0,657.75
2022-05-09 18:00:00+00:00,18.25625,52.0625,33.125,17.8,49.75,82.046875,3.125,2.88125,57744.0,6.5
2022-05-09 19:00:00+00:00,16.4,59.625,3.6875,3.0,10.0625,90.561875,3.0625,2.39375,57744.0,3.0
2022-05-09 20:00:00+00:00,14.9375,64.6875,0.0,0.0,0.0,98.12,2.625,2.21875,57744.0,3.0
2022-05-09 21:00:00+00:00,13.45,69.8125,0.0,0.0,0.0,104.299375,3.125,2.1875,57744.0,3.0
2022-05-09 22:00:00+00:00,13.025,70.5,0.0,0.0,0.0,108.655625,3.0,2.375,57744.0,3.0
2022-05-09 23:00:00+00:00,12.48125,71.0625,0.0,0.0,0.0,110.790625,2.9375,2.25,57744.0,3.0
2022-05-10 00:00:00+00:00,11.85625,73.125,0.0,0.0,0.0,110.476875,3.75,2.08125,57744.0,2.5
2022-05-10 01:00:00+00:00,11.225,75.25,0.0,0.0,0.0,107.746875,3.625,2.01875,57744.0,2.0
2022-05-10 02:00:00+00:00,10.98125,76.625,0.0,0.0,0.0,102.88125,4.0,2.11875,57744.0,2.0
2022-05-10 03:00:00+00:00,10.43125,79.125,0.6875,0.5625,0.625,96.2975,3.5625,2.225,57744.0,2.75
2022-05-10 04:00:00+00:00,10.3125,79.5625,9.625,5.8,10.5,88.45,5.4375,2.4625,57744.0,3.25
2022-05-10 05:00:00+00:00,11.11875,77.6875,41.9375,23.6,37.9375,79.739375,5.1875,2.4,57744.0,308.5
2022-05-10 06:00:00+00:00,13.43125,70.9375,91.75,42.86666666666667,50.125,70.545,4.875,2.34375,57744.0,3975.5
2022-05-10 07:00:00+00:00,15.875,63.4375,142.75,59.666666666666664,50.25,61.2225,6.5,2.5375,57744.0,10185.5
2022-05-10 08:00:00+00:00,17.6625,59.8125,187.375,70.2,50.4375,52.190625,4.9375,3.05,57744.0,16016.75
2022-05-10 09:00:00+00:00,19.5625,53.375,239.2,76.85714285714286,55.666666666666664,44.039375,5.333333333333333,3.325,57744.0,20462.75
2022-05-10 10:00:00+00:00,21.16875,49.0,249.33333333333334,88.57142857142857,50.733333333333334,37.643125,5.5625,3.5375,57744.0,23220.25
2022-05-10 11:00:00+00:00,22.125,45.6875,263.0625,98.2,50.1875,34.19375,5.875,3.85,57744.0,24447.25
2022-05-10 12:00:00+00:00,22.6625,42.8125,241.5,106.6,44.4375,34.66375,5.8125,4.18125,57744.0,23078.5
2022-05-10 13:00:00+00:00,22.9,43.25,211.25,102.13333333333334,39.25,38.92625,6.75,4.33125,57744.0,19408.5
2022-05-10 14:00:00+00:00,22.6125,44.875,175.125,103.53333333333333,32.8125,45.858125,7.0,4.425,57744.0,13209.5
2022-05-10 15:00:00+00:00,22.61875,44.5625,126.875,83.66666666666667,29.3125,54.295625,6.9375,4.4,57744.0,5753.25
2022-05-10 16:00:00+00:00,22.0625,44.5,91.25,64.0,23.75,63.4375,7.4375,4.25,57744.0,739.75
2022-05-10 17:00:00+00:00,21.19375,48.75,50.75,38.06666666666667,15.8125,72.750625,7.75,3.875,57744.0,5.0
2022-05-10 18:00:00+00:00,19.96875,55.5,19.0625,15.733333333333333,8.625,81.84,7.375,3.19375,57744.0,4.25
2022-05-10 19:00:00+00:00,18.5875,59.3125,3.125,2.1333333333333333,0.8125,90.346875,7.5,2.68125,57744.0,3.0
2022-05-10 20:00:00+00:00,17.04375,66.625,0.0,0.0,0.0,97.89125,7.625,2.3875,57744.0,3.0
2022-05-10 21:00:00+00:00,15.9625,71.6875,0.0,0.0,0.0,104.058125,7.4375,2.55,57744.0,3.0
2022-05-10 22:00:00+00:00,15.10625,75.4375,0.0,0.0,0.0,108.4025,7.625,2.59375,57744.0,3.0
2022-05-10 23:00:00+00:00,14.94375,73.875,0.0,0.0,0.0,110.531875,7.8125,2.625,57744.0,2.25
2022-05-11 00:00:00+00:00,14.525,75.5,0.0,0.0,0.0,110.218125,7.8125,2.4625,57744.0,3.0
2022-05-11 01:00:00+00:00,14.16875,77.0625,0.0,0.0,0.0,107.496875,7.75,2.775,57744.0,3.0
2022-05-11 02:00:00+00:00,13.81875,79.3125,0.0,0.0,0.0,102.6425,7.125,2.75,57744.0,3.0
2022-05-11 03:00:00+00:00,13.45625,81.375,0.4375,0.375,0.0,96.075625,7.0625,2.5437499999999997,57744.0,3.0
2022-05-11 04:00:00+00:00,13.1875,83.0625,4.75,4.333333333333333,0.0,88.23875,7.8125,2.55625,57744.0,3.25
2022-05-11 05:00:00+00:00,13.79375,81.5,25.4375,19.4,12.4375,79.53625,7.125,2.59375,57744.0,3.5
2022-05-11 06:00:00+00:00,15.3125,77.375,64.625,36.86666666666667,23.75,70.34625,6.125,2.6625,57744.0,341.0
2022-05-11 07:00:00+00:00,16.8125,71.9375,110.0,54.733333333333334,30.9375,61.024375,6.125,3.06875,57744.0,3108.25
2022-05-11 08:00:00+00:00,18.34375,65.5625,169.1875,70.66666666666667,38.9375,51.98625,5.75,3.80625,57744.0,7713.75
2022-05-11 09:00:00+00:00,19.84375,60.4375,211.375,77.53333333333333,40.25,43.818125,5.5,4.1125,57744.0,11829.25
2022-05-11 10:00:00+00:00,21.375,55.5625,250.0625,74.86666666666666,46.0,37.405,4.733333333333333,4.7875,57744.0,14502.25
2022-05-11 11:00:00+00:00,22.38125,51.6875,257.75,79.2,44.5625,33.9375,3.6,5.6375,57744.0,14217.5
2022-05-11 12:00:00+00:00,23.26875,47.1875,264.625,77.73333333333333,47.75,34.409375,3.8,6.286666666666666,57744.0,11707.25
2022-05-11 13:00:00+00:00,23.81875,44.0625,237.625,68.6,44.3125,38.6925,4.733333333333333,6.6066666666666665,57744.0,7690.25
2022-05-11 14:00:00+00:00,23.99375,42.25,205.86666666666667,57.357142857142854,43.6875,45.64375,4.066666666666666,6.64,57744.0,3320.75
2022-05-11 15:00:00+00:00,23.8875,42.25,170.75,50.13333333333333,45.8125,54.095625,3.8,6.453333333333333,57744.0,386.25
2022-05-11 16:00:00+00:00,23.45,44.0625,117.6875,40.93333333333333,45.5,63.245,4.375,6.3875,57744.0,6.0
2022-05-11 17:00:00+00:00,22.61875,46.75,70.0,31.2,42.1875,72.55562499999999,4.0,5.99375,57744.0,5.25
2022-05-11 18:00:00+00:00,21.50625,49.9375,27.875,16.6,33.3125,81.640625,4.0,4.9875,57744.0,5.0
2022-05-11 19:00:00+00:00,19.6,57.5625,3.4375,3.066666666666667,8.1875,90.135625,4.5625,3.85625,57744.0,4.75
2022-05-11 20:00:00+00:00,18.35625,61.0,0.0,0.0,0.0,97.66875,3.75,3.4875000000000003,57744.0,3.25
2022-05-11 21:00:00+00:00,17.68125,63.3125,0.0,0.0,0.0,103.8225,4.25,3.5125,57744.0,4.5
2022-05-11 22:00:00+00:00,16.9125,65.9375,0.0,0.0,0.0,108.153125,4.125,3.35625,57744.0,3.0
2022-05-11 23:00:00+00:00,16.525,67.375,0.0,0.0,0.0,110.276875,3.6875,3.7125,57744.0,3.0
2022-05-12 00:00:00+00:00,16.39375,67.1875,0.0,0.0,0.0,109.965625,5.125,4.58125,57744.0,3.0
2022-05-12 01:00:00+00:00,15.65,69.6875,0.0,0.0,0.0,107.249375,4.8125,4.49375,57744.0,3.5
2022-05-12 02:00:00+00:00,15.11875,70.6875,0.0,0.0,0.0,102.41125,4.9375,4.575,57744.0,3.5
2022-05-12 03:00:00+00:00,14.4875,73.75,0.5,0.4375,0.1875,95.8575,5.0,4.2,57744.0,3.0
2022-05-12 04:00:00+00:00,14.08125,75.0,7.0625,4.8,5.4375,88.033125,5.25,4.58125,57744.0,3.5
2022-05-12 05:00:00+00:00,14.274999999999999,73.625,36.0,20.4,25.0,79.343125,4.5,4.83125,57744.0,5.75
2022-05-12 06:00:00+00:00,14.9625,71.3125,83.5625,39.6,37.3125,70.15375,4.625,5.24375,57744.0,5.75
2022-05-12 07:00:00+00:00,15.65,66.625,134.5625,53.06666666666667,42.5,60.830625,4.5625,5.48125,57744.0,121.75
2022-05-12 08:00:00+00:00,16.31875,62.6875,188.875,67.6,44.875,51.786875,4.0,5.88125,57744.0,600.0
2022-05-12 09:00:00+00:00,17.10625,58.1875,241.0625,76.06666666666666,49.8125,43.603125,4.625,6.04375,57744.0,1148.75
2022-05-12 10:00:00+00:00,17.99375,53.875,270.8125,74.06666666666666,52.0,37.17,4.4375,6.33125,57744.0,1574.0
2022-05-12 11:00:00+00:00,18.55625,51.0625,273.625,82.33333333333333,49.25,33.686875,3.5625,6.35625,57744.0,1873.5
2022-05-12 12:00:00+00:00,19.16875,49.25,263.53333333333336,77.28571428571429,47.875,34.16125,3.8125,6.175,57744.0,1604.75
2022-05-12 13:00:00+00:00,19.5375,47.125,237.73333333333332,79.92857142857143,46.25,38.4625,3.4375,6.0874999999999995,57744.0,1029.0
2022-05-12 14:00:00+00:00,19.900000000000002,46.8125,204.3125,86.0,40.9375,45.433125000000004,4.3125,5.88125,57744.0,329.75
2022-05-12 15:00:00+00:00,19.8625,46.6875,173.9375,71.8,49.375,53.898125,5.375,5.71875,57744.0,18.75
2022-05-12 16:00:00+00:00,19.525,47.125,117.4375,55.333333333333336,42.5,63.053125,4.75,5.5125,57744.0,4.25
2022-05-12 17:00:00+00:00,19.125,48.3125,71.8125,38.53333333333333,38.0,72.36625000000001,5.625,5.01875,57744.0,4.0
2022-05-12 18:00:00+00:00,17.9,52.75,31.5625,20.2,27.1875,81.443125,6.75,4.30625,57744.0,4.0
2022-05-12 19:00:00+00:00,16.5375,57.0625,4.75,3.466666666666667,7.6875,89.92999999999999,7.0625,3.525,57744.0,3.5
2022-05-12 20:00:00+00:00,15.39375,64.125,0.0,0.0,0.0,97.45,6.8125,2.93125,57744.0,3.5
2022-05-12 21:00:00+00:00,14.38125,68.3125,0.0,0.0,0.0,103.589375,7.0,2.625,57744.0,3.5
2022-05-12 22:00:00+00:00,13.649999999999999,72.0,0.0,0.0,0.0,107.910625,7.25,2.56875,57744.0,3.25
2022-05-12 23:00:00+00:00,13.1625,75.0625,0.0,0.0,0.0,110.026875,6.75,2.46875,57744.0,3.75
2022-05-13 00:00:00+00:00,12.725,77.4375,0.0,0.0,0.0,109.716875,6.0625,2.6625,57744.0,
2022-05-13 01:00:00+00:00,12.09375,80.5,0.0,0.0,0.0,107.01,6.375,2.475,57744.0,
2022-05-13 02:00:00+00:00,11.88125,80.9375,0.0,0.0,0.0,102.18125,6.75,2.60625,57744.0,
2022-05-13 03:00:00+00:00,11.568750000000001,82.75,0.875,0.75,0.5625,95.6425,6.9375,2.4875,57744.0,
2022-05-13 04:00:00+00:00,11.5625,83.0,7.75,6.266666666666667,5.75,87.83125,6.3125,2.58125,57744.0,
2022-05-13 05:00:00+00:00,12.04375,82.75,27.375,20.933333333333334,15.5625,79.15,6.0,2.70625,57744.0,
2022-05-13 06:00:00+00:00,13.2,78.0,60.25,39.93333333333333,19.0625,69.9675,6.75,2.925,57744.0,
2022-05-13 07:00:00+00:00,14.25,71.5,101.1875,59.46666666666667,22.5,60.6425,6.25,3.40625,57744.0,
2022-05-13 08:00:00+00:00,15.2,67.5,139.375,75.46666666666667,25.5625,51.590625,6.25,3.91875,57744.0,
2022-05-13 09:00:00+00:00,16.31875,61.75,173.0625,92.53333333333333,29.375,43.393125,6.625,4.75,57744.0,
2022-05-13 10:00:00+00:00,16.6625,60.8125,188.125,99.13333333333334,29.875,36.94,6.8125,5.0875,57744.0,
2022-05-13 11:00:00+00:00,17.01875,58.4375,191.9375,103.2,23.0625,33.443125,6.4375,5.93125,57744.0,
2022-05-13 12:00:00+00:00,17.1125,58.0625,208.5,99.26666666666667,30.125,33.92,6.75,6.1625,57744.0,
2022-05-13 13:00:00+00:00,17.36875,57.1875,200.25,95.33333333333333,31.4375,38.23875,6.5,6.31875,57744.0,
2022-05-13 14:00:00+00:00,17.78125,54.9375,188.0625,83.53333333333333,36.5,45.226875,6.3125,6.43125,57744.0,
2022-05-13 15:00:00+00:00,17.6125,55.375,162.625,71.73333333333333,39.0625,53.70625,6.375,6.29375,57744.0,
2022-05-13 16:00:00+00:00,17.5125,54.8125,110.6875,57.0,33.125,62.865625,6.1875,6.21875,57744.0,
2022-05-13 17:00:00+00:00,17.18125,55.3125,71.4375,37.666666666666664,39.375,72.176875,5.0625,5.74375,57744.0,
2022-05-13 18:00:00+00:00,16.43125,58.0625,29.8125,19.466666666666665,28.375,81.250625,5.25,5.24375,57744.0,
2022-05-13 19:00:00+00:00,14.85625,64.3125,4.5625,3.933333333333333,6.4375,89.724375,5.8125,4.0625,57744.0,
2022-05-13 20:00:00+00:00,13.3,70.1875,0.0,0.0,0.0,97.234375,5.375,3.075,57744.0,
2022-05-13 21:00:00+00:00,12.55625,72.9375,0.0,0.0,0.0,103.360625,5.25,3.05625,57744.0,
2022-05-13 22:00:00+00:00,11.85625,74.625,0.0,0.0,0.0,107.67125,4.5,3.0375,57744.0,
2022-05-13 23:00:00+00:00,11.1375,77.6875,0.0,0.0,0.0,109.7825,4.3125,3.0124999999999997,57744.0,
2022-05-14 00:00:00+00:00,11.0,78.6875,0.0,0.0,0.0,109.473125,4.9375,2.99375,57744.0,
2022-05-14 01:00:00+00:00,10.60625,79.9375,0.0,0.0,0.0,106.775,5.5625,3.1125,57744.0,
2022-05-14 02:00:00+00:00,10.10625,82.0,0.0,0.0,0.0,101.95875000000001,5.1875,3.1875,57744.0,
2022-05-14 03:00:00+00:00,9.8375,83.0,0.6875,0.5625,0.0,95.433125,5.4375,3.5187500000000003,57744.0,
2022-05-14 04:00:00+00:00,9.8125,83.875,9.25,7.2,6.6875,87.63187500000001,5.375,3.5375,57744.0,
2022-05-14 05:00:00+00:00,10.86875,80.0,38.8125,23.0,31.9375,78.960625,5.25,3.5625,57744.0,
2022-05-14 06:00:00+00:00,12.5,75.25,87.5,37.53333333333333,41.3125,69.7825,4.8125,3.6,57744.0,
2022-05-14 07:00:00+00:00,14.15,68.125,139.875,53.93333333333333,45.25,60.456875,4.9375,3.78125,57744.0,
2022-05-14 08:00:00+00:00,15.5125,63.0,187.125,66.6,46.375,51.39875,4.5625,3.90625,57744.0,
2022-05-14 09:00:00+00:00,16.60625,57.4375,232.1875,73.66666666666667,49.625,43.186875,4.125,4.30625,57744.0,
2022-05-14 10:00:00+00:00,17.55,54.4375,255.625,79.86666666666666,47.9375,36.71375,4.0,4.7,57744.0,
2022-05-14 11:00:00+00:00,18.18125,51.375,266.4375,85.2,47.1875,33.20125,4.8125,5.04375,57744.0,
2022-05-14 12:00:00+00:00,18.89375,49.4375,269.0,80.8,46.3125,33.68125,4.0625,5.13125,57744.0,
2022-05-14 13:00:00+00:00,19.275,47.0,254.25,73.46666666666667,47.9375,38.0175,3.9375,5.06875,57744.0,
2022-05-14 14:00:00+00:00,19.78125,45.875,239.0625,63.8,52.5625,45.026875,3.9375,4.95625,57744.0,
2022-05-14 15:00:00+00:00,19.8375,45.0625,199.3125,53.266666666666666,55.125,53.51875,3.8125,4.6375,57744.0,
2022-05-14 16:00:00+00:00,19.5875,44.8125,147.5625,40.06666666666667,55.75,62.68125,3.0625,4.48125,57744.0,
2022-05-14 17:00:00+00:00,19.0625,46.1875,91.0625,31.8,56.375,71.994375,3.8125,4.0875,57744.0,
2022-05-14 18:00:00+00:00,18.04375,49.6875,39.75,18.466666666666665,53.625,81.06125,3.3125,3.75625,57744.0,
2022-05-14 19:00:00+00:00,15.83125,57.5625,6.6875,4.733333333333333,21.8125,89.5275,3.8125,2.86875,57744.0,
2022-05-14 20:00:00+00:00,13.8375,65.6875,0.0,0.0,0.0,97.0225,3.375,2.4812499999999997,57744.0,
2022-05-14 21:00:00+00:00,12.7625,70.4375,0.0,0.0,0.0,103.1375,3.0625,2.2375,57744.0,
2022-05-14 22:00:00+00:00,11.8125,74.3125,0.0,0.0,0.0,107.4375,3.25,1.95,57744.0,
2022-05-14 23:00:00+00:00,11.05,77.8125,0.0,0.0,0.0,109.5425,2.6875,1.75625,57744.0,
2022-05-15 00:00:00+00:00,10.3875,80.5625,0.0,0.0,0.0,109.234375,1.9375,1.9375,57744.0,
2022-05-15 01:00:00+00:00,9.325,84.4375,0.0,0.0,0.0,106.545625,1.4375,1.7375,57744.0,
2022-05-15 02:00:00+00:00,8.8625,85.125,0.0,0.0,0.0,101.74,1.3125,1.6875,57744.0,
2022-05-15 03:00:00+00:00,8.14375,87.4375,1.0625,0.75,1.1875,95.224375,1.625,1.7625,57744.0,
2022-05-15 04:00:00+00:00,7.75,88.9375,12.5625,7.2,18.875,87.435,2.5625,1.66875,57744.0,
